wkt_geom,Latitude,Longitude,Name,Icon,IconColor,site_name,country,area,location,mpa,protection,programs,ATRC depth,ATRC years,RLS date-d,old_site_c,wave_expos,relief,slope,currents,realm,province,ecoregion,lat_zone,geom,temperature_mean_2020,silicate_mean_2020,salinity_mean,primary_productivity_mean_2020,phosphate_mean_2020,pH_mean_2020,nitrate_mean_2020,agricultural_diffuse_source_runoff,marine_debris,recreational_fishing_vessel,Commercial_fishing_vessel,iron_mean_2020,dissolved_O2_mean_2020,current_velocity_mean_2020,current_direction_mean_2020,mixed_layer_depth_mean_2020,air_temperature_mean_2020,chlorophyll_mean_2020
Point (149.19486000000000558 -16.92363999999999891),-16.92364,149.19486,CS241,165,#E0FFFF,NE Herald Deep Bommie,Australia,Queensland,Coral Sea - Central,Coral Sea AMP,,RLS,#N/A,#N/A,27/11/2020-20m,,2,2,3,4,Central Indo-Pacific,Tropical Southwestern Pacific,Coral Sea,Tropical,0101000020E61000008EE9094B3CA662400647C9AB73EC30C0,26.89413666,1.375877853,35.13898142,1.224257743,0.152505382,8.069291872,0.001096148,0,0.519945741,0,0,0.000392344,205.8614447,0.090299204,226.032463,34.44583782,26.03425951,0.082651549
Point (152.22076999999998748 -19.28475999999999857),-19.28476,152.22077,CS3,165,#E0FFFF,Brodie Cay SE,Australia,Queensland,Coral Sea - Central,Coral Sea AMP,Restricted take multizoned,RLS,#N/A,#N/A,"09/09/2012-8m, 09/09/2012-7.5m, 07/06/2016-8m, 07/06/2016-7.5m, 18/03/2017-8m, 18/03/2017-7m, 30/01/2018-7m, 30/01/2018-8m, 08/05/2019-8.5m, 08/05/2019-9m",,1,2,3,1,Central Indo-Pacific,Tropical Southwestern Pacific,Coral Sea,Tropical,0101000020E6100000033E3F8C100763407F350708E64833C0,26.32901341,1.326318178,35.23170341,1.238867581,0.123959636,8.073415367,0.002864297,0,0.543219268,0,0,0.000548231,208.5001279,0.06664515,220.4880081,36.40230012,25.15107648,0.100337032
Point (152.32594000000000278 -19.23026000000000124),-19.23026,152.32594,CS4,165,#E0FFFF,Paget Cay Bommie,Australia,Queensland,Coral Sea - Central,Coral Sea AMP,Restricted take multizoned,RLS,#N/A,#N/A,"11/09/2012-11.5m, 11/09/2012-7m, 08/06/2016-7m, 08/06/2016-12m, 20/03/2017-12m, 20/03/2017-7m, 31/01/2018-7m, 31/01/2018-12m, 06/05/2019-6m, 06/05/2019-10m, 26/12/2020-6m, 26/12/2020-12m",,2,2,4,1,Central Indo-Pacific,Tropical Southwestern Pacific,Coral Sea,Tropical,0101000020E6100000AA0EB9196E0A6340B493C151F23A33C0,26.31229379,1.326586394,35.23596978,1.22448876,0.124168203,8.073354096,0.003040167,0,0.546468616,0,0,0.000508336,208.4799242,0.082552376,242.9318701,24.22025581,25.16028532,0.099355866
Point (152.34819999999999141 -19.25322999999999851),-19.25323,152.3482,CS5,165,#E0FFFF,Paget Cay South East,Australia,Queensland,Coral Sea - Central,Coral Sea AMP,Restricted take multizoned,RLS,#N/A,#N/A,"11/09/2012-4.5m, 11/09/2012-4m, 08/06/2016-4.5m, 08/06/2016-4m, 19/03/2017-4m, 19/03/2017-4.1m, 31/01/2018-4.5m, 31/01/2018-4m, 06/05/2019-4.5m, 06/05/2019-4m, 25/12/2020-4.1m, 25/12/2020-4m",,1,2,3,1,Central Indo-Pacific,Tropical Southwestern Pacific,Coral Sea,Tropical,0101000020E6100000F38E5374240B6340B75D68AED34033C0,26.31864899,1.326594193,35.23509873,1.224060815,0.124211977,8.073345314,0.003089419,0,0.546468616,0,0,0.000508982,208.4792894,0.06778071,242.5884964,26.99343193,25.15230996,0.099641178
Point (152.3418399999999906 -19.25796000000000063),-19.25796,152.34184,CS6,165,#E0FFFF,Paget Cay South,Australia,Queensland,Coral Sea - Central,Coral Sea AMP,Restricted take multizoned,RLS,#N/A,#N/A,"11/09/2012-4m, 11/09/2012-4.5m, 08/06/2016-4.5m, 08/06/2016-4m, 20/03/2017-4m, 20/03/2017-4.1m, 31/01/2018-4m, 31/01/2018-4.5m, 06/05/2019-4m, 06/05/2019-4.5m, 27/12/2020-4.5m, 27/12/2020-4m",,2,2,3,1,Central Indo-Pacific,Tropical Southwestern Pacific,Coral Sea,Tropical,0101000020E6100000DE8E705AF00A634019ADA3AA094233C0,26.31864899,1.326594193,35.23509873,1.224060815,0.124211977,8.073345314,0.003089419,0,0.546468616,0,0,0.000508982,208.4792894,0.06778071,242.5884964,26.99343193,25.15230996,0.099641178
Point (152.38809000000000538 -19.12539999999999907),-19.1254,152.38809,CS7,165,#E0FFFF,Weather Station Inner Reef,Australia,Queensland,Coral Sea - Central,Coral Sea AMP,Restricted take multizoned,RLS,#N/A,#N/A,"12/09/2012-4.6m, 12/09/2012-4.5m, 09/06/2016-4.6m, 09/06/2016-4.5m, 21/03/2017-4m, 21/03/2017-4.1m, 01/02/2018-4.6m, 01/02/2018-4.5m, 07/05/2019-4m, 07/05/2019-4.5m, 28/12/2020-4.5m, 28/12/2020-4m",,1,2,3,2,Central Indo-Pacific,Tropical Southwestern Pacific,Coral Sea,Tropical,0101000020E6100000F23CB83B6B0C63401CEBE2361A2033C0,26.33080511,1.327104552,35.2298835,1.201024245,0.124502104,8.073264902,0.002981444,0,0.551505923,0,0,0.000432319,208.425277,0.079710688,243.9771681,30.42968989,25.19854126,0.095911809
Point (155.86460999999999899 -17.40127999999999986),-17.40128,155.86461,CS75,165,#E0FFFF,Mellish Herald Beacon Cay East,Australia,Queensland,Coral Sea - Central,Coral Sea AMP,No take multizoned,RLS,#N/A,#N/A,"10/06/2013-4m, 10/06/2013-5m",,2,3,4,2,Central Indo-Pacific,Tropical Southwestern Pacific,Coral Sea,Tropical,0101000020E61000006D3997E2AA7B6340F4893C49BA6631C0,26.86533675,1.349810895,35.08746353,1.198370981,0.143164632,8.071851224,0.000837257,0,0.508144796,0,2.48E-06,0.000311474,206.2491703,0.131832641,231.9137081,26.34847161,25.76867575,0.080360746
Point (155.8664100000000019 -17.40317999999999898),-17.40318,155.86641,CS76,165,#E0FFFF,Mellish Lion Rock,Australia,Queensland,Coral Sea - Central,Coral Sea AMP,No take multizoned,RLS,#N/A,#N/A,"10/06/2013-3.5m, 10/06/2013-2m",,1,2,2,4,Central Indo-Pacific,Tropical Southwestern Pacific,Coral Sea,Tropical,0101000020E6100000ADDD76A1B97B6340BA66F2CD366731C0,26.86533675,1.349810895,35.08746353,1.198370981,0.143164632,8.071851224,0.000837257,0,0.508144796,0,2.48E-06,0.000311474,206.2491703,0.131832641,231.9137081,26.34847161,25.76867575,0.080360746
Point (155.84191000000001281 -17.41651999999999845),-17.41652,155.84191,CS77,165,#E0FFFF,Mellish dropoff,Australia,Queensland,Coral Sea - Central,Coral Sea AMP,No take multizoned,RLS,#N/A,#N/A,"11/06/2013-20m, 11/06/2013-10m",,3,3,4,2,Central Indo-Pacific,Tropical Southwestern Pacific,Coral Sea,Tropical,0101000020E61000009D853DEDF07A63404321020EA16A31C0,26.83707841,1.350648563,35.0918536,1.198841865,0.143454585,8.071838371,0.000843326,0,0.508144796,0,2.48E-06,0.000313046,206.2353347,0.132058828,231.4194161,26.65649698,25.77089142,0.080377544
Point (155.85163000000000011 -17.41967999999999961),-17.41968,155.85163,CS78,165,#E0FFFF,Mellish Wall,Australia,Queensland,Coral Sea - Central,Coral Sea AMP,No take multizoned,RLS,#N/A,#N/A,"11/06/2013-8m, 11/06/2013-15m",,3,3,4,2,Central Indo-Pacific,Tropical Southwestern Pacific,Coral Sea,Tropical,0101000020E61000005CC98E8D407B634008C90226706B31C0,26.86533675,1.349810895,35.08746353,1.198370981,0.143164632,8.071851224,0.000837257,0,0.508144796,0,2.48E-06,0.000311474,206.2491703,0.131832641,231.9137081,26.34847161,25.76867575,0.080360746
Point (155.85352000000000317 -17.43159999999999954),-17.4316,155.85352,CS79,165,#E0FFFF,Mellish SW,Australia,Queensland,Coral Sea - Central,Coral Sea AMP,No take multizoned,RLS,#N/A,#N/A,"11/06/2013-12m, 11/06/2013-5m",,3,3,4,2,Central Indo-Pacific,Tropical Southwestern Pacific,Coral Sea,Tropical,0101000020E61000006CCF2C09507B63401FF46C567D6E31C0,26.86533675,1.349810895,35.08746353,1.198370981,0.143164632,8.071851224,0.000837257,0,0.508144796,0,2.48E-06,0.000311474,206.2491703,0.131832641,231.9137081,26.34847161,25.76867575,0.080360746
Point (152.38713999999998805 -19.09532000000000096),-19.09532,152.38714,CS8,165,#E0FFFF,Carola Cay,Australia,Queensland,Coral Sea - Central,Coral Sea AMP,No take multizoned,RLS,#N/A,#N/A,"12/09/2012-5m, 12/09/2012-4.5m, 09/06/2016-5m, 09/06/2016-4.5m, 21/03/2017-5m, 21/03/2017-4m, 02/02/2018-4.5m, 02/02/2018-5m, 07/05/2019-4.5m, 07/05/2019-4m, 27/12/2020-5m, 27/12/2020-4m",,1,2,3,4,Central Indo-Pacific,Tropical Southwestern Pacific,Coral Sea,Tropical,0101000020E610000026DF6C73630C63409CA73AE4661833C0,26.33582306,1.327513615,35.22788681,1.19825039,0.124811549,8.073235571,0.002654206,0,0.544956684,0,0,0.00041551,208.3699144,0.084521131,247.0050451,28.67889276,25.21284083,0.09382285
Point (155.86226999999999521 -17.41659999999999897),-17.4166,155.86227,CS80,165,#E0FFFF,Mellish Grouper Cave,Australia,Queensland,Coral Sea - Central,Coral Sea AMP,No take multizoned,RLS,#N/A,#N/A,"11/06/2013-4m, 11/06/2013-3.5m",,2,3,2,3,Central Indo-Pacific,Tropical Southwestern Pacific,Coral Sea,Tropical,0101000020E61000004D4A41B7977B63407B832F4CA66A31C0,26.86533675,1.349810895,35.08746353,1.198370981,0.143164632,8.071851224,0.000837257,0,0.508144796,0,2.48E-06,0.000311474,206.2491703,0.131832641,231.9137081,26.34847161,25.76867575,0.080360746
Point (155.8633000000000095 -17.41488000000000014),-17.41488,155.8633,CS81,165,#E0FFFF,Mellish lagoon entrance,Australia,Queensland,Coral Sea - Central,Coral Sea AMP,No take multizoned,RLS,#N/A,#N/A,"11/06/2013-4.5m, 11/06/2013-4m",,2,3,2,3,Central Indo-Pacific,Tropical Southwestern Pacific,Coral Sea,Tropical,0101000020E610000061545227A07B6340B5C35F93356A31C0,26.86533675,1.349810895,35.08746353,1.198370981,0.143164632,8.071851224,0.000837257,0,0.508144796,0,2.48E-06,0.000311474,206.2491703,0.131832641,231.9137081,26.34847161,25.76867575,0.080360746
Point (155.85149999999998727 -17.42190000000000083),-17.4219,155.8515,CS82,165,#E0FFFF,Mellish Crossroads Bommie,Australia,Queensland,Coral Sea - Central,Coral Sea AMP,No take multizoned,RLS,#N/A,#N/A,"11/06/2013-5m, 11/06/2013-3m",,3,3,4,2,Central Indo-Pacific,Tropical Southwestern Pacific,Coral Sea,Tropical,0101000020E61000006891ED7C3F7B6340B22E6EA3016C31C0,26.86533675,1.349810895,35.08746353,1.198370981,0.143164632,8.071851224,0.000837257,0,0.508144796,0,2.48E-06,0.000311474,206.2491703,0.131832641,231.9137081,26.34847161,25.76867575,0.080360746
Point (155.87503000000000952 -17.38657999999999859),-17.38658,155.87503,CS83,165,#E0FFFF,Mellish lagoon east,Australia,Queensland,Coral Sea - Central,Coral Sea AMP,No take multizoned,RLS,#N/A,#N/A,12/06/2013-2.5m,,1,1,1,4,Central Indo-Pacific,Tropical Southwestern Pacific,Coral Sea,Tropical,0101000020E61000009B20EA3E007C6340A54929E8F66231C0,26.88784886,1.349994562,35.08253529,1.19818869,0.145173659,8.071631562,0.000834033,0,0.510597765,0,0,0.000306891,206.0847002,0.151628904,232.7716013,27.36202165,25.78359375,0.080243805
Point (155.86066999999999894 -17.39013999999999882),-17.39014,155.86067,CS84,165,#E0FFFF,Mellish overflow,Australia,Queensland,Coral Sea - Central,Coral Sea AMP,No take multizoned,RLS,#N/A,#N/A,"12/06/2013-12m, 12/06/2013-8m",,2,2,4,4,Central Indo-Pacific,Tropical Southwestern Pacific,Coral Sea,Tropical,0101000020E6100000BFD4CF9B8A7B634087DC0C37E06331C0,26.88784886,1.349994562,35.08253529,1.19818869,0.145173659,8.071631562,0.000834033,0,0.510597765,0,0,0.000306891,206.0847002,0.151628904,232.7716013,27.36202165,25.78359375,0.080243805
Point (155.85806999999999789 -17.38725000000000165),-17.38725,155.85807,CS85,165,#E0FFFF,Mellish Drainholes,Australia,Queensland,Coral Sea - Central,Coral Sea AMP,No take multizoned,RLS,#N/A,#N/A,"12/06/2013-3.5m, 12/06/2013-6m",,2,2,3,3,Central Indo-Pacific,Tropical Southwestern Pacific,Coral Sea,Tropical,0101000020E6100000B875374F757B63404260E5D0226331C0,26.88784886,1.349994562,35.08253529,1.19818869,0.145173659,8.071631562,0.000834033,0,0.510597765,0,0,0.000306891,206.0847002,0.151628904,232.7716013,27.36202165,25.78359375,0.080243805
Point (155.85730000000000928 -17.38806999999999903),-17.38807,155.8573,CS86,165,#E0FFFF,Mellish Grassland,Australia,Queensland,Coral Sea - Central,Coral Sea AMP,No take multizoned,RLS,#N/A,#N/A,"12/06/2013-5m, 12/06/2013-3.5m",,2,2,2,3,Central Indo-Pacific,Tropical Southwestern Pacific,Coral Sea,Tropical,0101000020E61000008CDB68006F7B6340098F368E586331C0,26.88784886,1.349994562,35.08253529,1.19818869,0.145173659,8.071631562,0.000834033,0,0.510597765,0,0,0.000306891,206.0847002,0.151628904,232.7716013,27.36202165,25.78359375,0.080243805
Point (155.85532000000000608 -17.3907999999999987),-17.3908,155.85532,CS87,165,#E0FFFF,Mellish bommie,Australia,Queensland,Coral Sea - Central,Coral Sea AMP,No take multizoned,RLS,#N/A,#N/A,"12/06/2013-12m, 12/06/2013-6.6m",,3,3,4,3,Central Indo-Pacific,Tropical Southwestern Pacific,Coral Sea,Tropical,0101000020E6100000AC730CC85E7B6340DC4603780B6431C0,26.88784886,1.349994562,35.08253529,1.19818869,0.145173659,8.071631562,0.000834033,0,0.510597765,0,0,0.000306891,206.0847002,0.151628904,232.7716013,27.36202165,25.78359375,0.080243805
Point (155.84853000000001089 -17.37659999999999982),-17.3766,155.84853,CS88,165,#E0FFFF,Mellish NW Dungeons,Australia,Queensland,Coral Sea - Central,Coral Sea AMP,No take multizoned,RLS,#N/A,#N/A,"12/06/2013-6m, 12/06/2013-16m",,2,3,4,2,Central Indo-Pacific,Tropical Southwestern Pacific,Coral Sea,Tropical,0101000020E610000099F56228277B634071AC8BDB686031C0,26.88062069,1.35064909,35.08355894,1.198546274,0.144908101,8.071677917,0.000842174,0,0.510597765,0,0,0.000308459,206.1151258,0.1522029,231.2971488,27.32551625,25.78403234,0.080288969
Point (152.0806699999999978 -17.11451999999999884),-17.11452,152.08067,CS89,165,#E0FFFF,Lihou Cay bommie,Australia,Queensland,Coral Sea - Central,Coral Sea AMP,No take multizoned,RLS,#N/A,#N/A,"14/06/2013-5m, 14/06/2013-20m",,3,3,4,3,Central Indo-Pacific,Tropical Southwestern Pacific,Coral Sea,Tropical,0101000020E6100000967840D994026340E9BCC62E511D31C0,26.75652601,1.344988712,35.14052957,1.21679143,0.147327528,8.07076468,0.001009134,0,0.515001714,0,4.46E-05,0.00036881,206.2882223,0.165096338,247.7098025,20.38412099,25.89080542,0.081755373
Point (149.20001999999999498 -16.92193999999999932),-16.92194,149.20002,CS9,165,#E0FFFF,NE Herald Cay NE,Australia,Queensland,Coral Sea - Central,Coral Sea AMP,No take multizoned,RLS,#N/A,#N/A,"23/10/2012-6m, 23/10/2012-9m, 14/01/2017-9m, 14/01/2017-6m, 25/11/2020-9m, 25/11/2020-6m",,2,3,2,3,Central Indo-Pacific,Tropical Southwestern Pacific,Coral Sea,Tropical,0101000020E610000078D1579066A66240CEDF844204EC30C0,26.89371528,1.375755852,35.13921839,1.225042986,0.152446892,8.069301224,0.001095376,0,0.521793306,0,0,0.00039443,205.8747665,0.093660492,228.3319204,34.84082404,26.03108386,0.082662655
Point (152.07474999999999454 -17.11768000000000001),-17.11768,152.07475,CS90,165,#E0FFFF,Lihou Shark Wall,Australia,Queensland,Coral Sea - Central,Coral Sea AMP,No take multizoned,RLS,#N/A,#N/A,"14/06/2013-8m, 14/06/2013-16m",,3,3,4,3,Central Indo-Pacific,Tropical Southwestern Pacific,Coral Sea,Tropical,0101000020E610000008AC1C5A64026340AE64C746201E31C0,26.75652601,1.344988712,35.14052957,1.21679143,0.147327528,8.07076468,0.001009134,0,0.515001714,0,4.46E-05,0.00036881,206.2882223,0.165096338,247.7098025,20.38412099,25.89080542,0.081755373
Point (152.07445000000001301 -17.12436999999999898),-17.12437,152.07445,CS91,165,#E0FFFF,Lihou North east,Australia,Queensland,Coral Sea - Central,Coral Sea AMP,No take multizoned,RLS,#N/A,#N/A,"14/06/2013-13m, 14/06/2013-7m",,3,2,4,3,Central Indo-Pacific,Tropical Southwestern Pacific,Coral Sea,Tropical,0101000020E6100000FE65F7E461026340819A5AB6D61F31C0,26.75652601,1.344988712,35.14052957,1.21679143,0.147327528,8.07076468,0.001009134,0,0.515001714,0,4.46E-05,0.00036881,206.2882223,0.165096338,247.7098025,20.38412099,25.89080542,0.081755373
Point (152.07589999999999009 -17.12526000000000082),-17.12526,152.0759,CS92,165,#E0FFFF,Lihou Staircase,Australia,Queensland,Coral Sea - Central,Coral Sea AMP,No take multizoned,RLS,#N/A,#N/A,"14/06/2013-3m, 14/06/2013-7.5m, 03/02/2018-7.5m, 03/02/2018-3.5m",,3,2,2,3,Central Indo-Pacific,Tropical Southwestern Pacific,Coral Sea,Tropical,0101000020E61000008638D6C56D026340397F130A112031C0,26.75652601,1.344988712,35.14052957,1.21679143,0.147327528,8.07076468,0.001009134,0,0.515001714,0,4.46E-05,0.00036881,206.2882223,0.165096338,247.7098025,20.38412099,25.89080542,0.081755373
Point (152.07779999999999632 -17.12541999999999831),-17.12542,152.0778,CS93,165,#E0FFFF,Lihou Gardens,Australia,Queensland,Coral Sea - Central,Coral Sea AMP,No take multizoned,RLS,#N/A,#N/A,"14/06/2013-5.5m, 14/06/2013-3.5m",,3,2,3,3,Central Indo-Pacific,Tropical Southwestern Pacific,Coral Sea,Tropical,0101000020E61000001FF46C567D026340AB436E861B2031C0,26.75652601,1.344988712,35.14052957,1.21679143,0.147327528,8.07076468,0.001009134,0,0.515001714,0,4.46E-05,0.00036881,206.2882223,0.165096338,247.7098025,20.38412099,25.89080542,0.081755373
Point (151.99760000000000559 -17.11595000000000155),-17.11595,151.9976,CS94,165,#E0FFFF,Lihou Turtle Islet,Australia,Queensland,Coral Sea - Central,Coral Sea AMP,No take multizoned,RLS,#N/A,#N/A,"14/06/2013-7m, 04/02/2018-8m, 04/02/2018-7m",,3,2,4,3,Central Indo-Pacific,Tropical Southwestern Pacific,Coral Sea,Tropical,0101000020E6100000ABCFD556ECFF6240A1F831E6AE1D31C0,26.76712084,1.345270359,35.13890711,1.218177122,0.147182484,8.070754202,0.001015221,0,0.516073644,0,0,0.000378622,206.3026512,0.173156705,249.7779667,22.26305333,25.89253677,0.081886773
Point (152.00083000000000766 -17.11683000000000021),-17.11683,152.00083,CS95,165,#E0FFFF,Turtle Marathon,Australia,Queensland,Coral Sea - Central,Coral Sea AMP,No take multizoned,RLS,#N/A,#N/A,"14/06/2013-5m, 14/06/2013-7m, 04/02/2018-6m, 04/02/2018-4m",,2,3,2,3,Central Indo-Pacific,Tropical Southwestern Pacific,Coral Sea,Tropical,0101000020E610000062DBA2CC0600634012312592E81D31C0,26.76347025,1.345057091,35.13918269,1.217626229,0.147219407,8.070762239,0.001013497,0,0.515001714,0,4.46E-05,0.000374885,206.299016,0.16970015,250.4826812,22.11359402,25.89246282,0.081835767
Point (151.96056999999998993 -17.11373000000000033),-17.11373,151.96057,CS96,165,#E0FFFF,Lihou outer bank,Australia,Queensland,Coral Sea - Central,Coral Sea AMP,No take multizoned,RLS,#N/A,#N/A,"15/06/2013-6m, 15/06/2013-5.5m, 04/02/2018-5.5m, 04/02/2018-7m",,3,2,4,4,Central Indo-Pacific,Tropical Southwestern Pacific,Coral Sea,Tropical,0101000020E610000099F04BFDBCFE6240F792C6681D1D31C0,26.76712084,1.345270359,35.13890711,1.218177122,0.147182484,8.070754202,0.001015221,0,0.516073644,0,0,0.000378622,206.3026512,0.173156705,249.7779667,22.26305333,25.89253677,0.081886773
Point (151.96070000000000277 -17.11120000000000019),-17.1112,151.9607,CS97,165,#E0FFFF,Lihou Flatlands,Australia,Queensland,Coral Sea - Central,Coral Sea AMP,No take multizoned,RLS,#N/A,#N/A,"15/06/2013-5.5m, 15/06/2013-7.5m",,3,3,3,2,Central Indo-Pacific,Tropical Southwestern Pacific,Coral Sea,Tropical,0101000020E61000008D28ED0DBEFE6240B1506B9A771C31C0,26.76712084,1.345270359,35.13890711,1.218177122,0.147182484,8.070754202,0.001015221,0,0.516073644,0,0,0.000378622,206.3026512,0.173156705,249.7779667,22.26305333,25.89253677,0.081886773
Point (151.84188000000000329 -17.11325000000000074),-17.11325,151.84188,CS98,165,#E0FFFF,Lihou Kingy,Australia,Queensland,Coral Sea - Central,Coral Sea AMP,No take multizoned,RLS,#N/A,#N/A,"15/06/2013-6m, 15/06/2013-14m",,3,4,4,2,Central Indo-Pacific,Tropical Southwestern Pacific,Coral Sea,Tropical,0101000020E6100000026553AEF0FA6240A245B6F3FD1C31C0,26.77019384,1.347994283,35.14030584,1.221498224,0.147306042,8.070631295,0.001015745,0,0.517391086,0,0,0.000397043,206.2903367,0.174131951,250.5610815,23.9673143,25.89371996,0.082200749
Point (151.84062000000000126 -17.11487999999999943),-17.11488,151.84062,CS99,165,#E0FFFF,Lihou Ribbon Cay,Australia,Queensland,Coral Sea - Central,Coral Sea AMP,No take multizoned,RLS,#N/A,#N/A,"15/06/2013-6m, 15/06/2013-10m",,3,3,4,2,Central Indo-Pacific,Tropical Southwestern Pacific,Coral Sea,Tropical,0101000020E6100000A20BEA5BE6FA6240E8F692C6681D31C0,26.77019384,1.347994283,35.14030584,1.221498224,0.147306042,8.070631295,0.001015745,0,0.517391086,0,0,0.000397043,206.2903367,0.174131951,250.5610815,23.9673143,25.89371996,0.082200749
Point (144.44918000000001257 -10.44533000000000023),-10.44533,144.44918,CS185,165,#9AFEFF,Ashmore reef lagoon South,Australia,Queensland,Coral Sea - Far North,Coral Sea AMP,Restricted take multizoned,RLS,#N/A,#N/A,"30/07/2015-2.5m, 30/07/2015-2m, 12/12/2016-3m, 12/12/2016-3.5m, 24/10/2020-3m, 24/10/2020-2.5m, 18/08/2021-2m, 18/08/2021-2.5m",,2,3,1,3,Central Indo-Pacific,Northeast Australian Shelf,Torres Strait Northern Great Barrier Reef,Tropical,0101000020E61000008E40BCAE5F0E6240F9DA334B02E424C0,27.51224213,2.54312412,34.86056939,1.207509143,0.122620931,8.057520941,0.001739581,0,0.569720626,0,0,0.000983577,203.3220136,0.159830974,242.918613,11.312541,27.15427009,0.099303151
Point (144.45242999999999256 -10.43421999999999983),-10.43422,144.45243,CS186,165,#9AFEFF,Ashmore South bommie,Australia,Queensland,Coral Sea - Far North,Coral Sea AMP,Restricted take multizoned,RLS,#N/A,#N/A,"31/07/2015-12m, 31/07/2015-5m, 11/12/2016-12m, 11/12/2016-5m, 25/10/2020-12m, 25/10/2020-5m, 17/08/2021-12m, 17/08/2021-5m",,1,3,4,2,Central Indo-Pacific,Northeast Australian Shelf,Torres Strait Northern Great Barrier Reef,Tropical,0101000020E610000056B77A4E7A0E6240CA89761552DE24C0,27.49534213,2.529059504,34.86167538,1.205594934,0.12252516,8.057391172,0.001654948,0,0.569720626,0,0,0.00095187,203.3020784,0.189175197,243.3333255,19.65311167,27.15494056,0.097486998
Point (144.45293000000000916 -10.44135999999999953),-10.44136,144.45293,CS187,165,#9AFEFF,Ashmore South lagoon shore,Australia,Queensland,Coral Sea - Far North,Coral Sea AMP,Restricted take multizoned,RLS,#N/A,#N/A,"31/07/2015-3.1m, 31/07/2015-3m, 11/12/2016-3.1m, 11/12/2016-3m, 25/10/2020-3.5m, 25/10/2020-3m, 17/08/2021-3m, 17/08/2021-3.1m",,2,3,2,2,Central Indo-Pacific,Northeast Australian Shelf,Torres Strait Northern Great Barrier Reef,Tropical,0101000020E6100000132C0E677E0E62406F861BF0F9E124C0,27.49534213,2.529059504,34.86167538,1.205594934,0.12252516,8.057391172,0.001654948,0,0.569720626,0,0,0.00095187,203.3020784,0.189175197,243.3333255,19.65311167,27.15494056,0.097486998
